id,layer,path,surface,current_state,final_decision,gate,evidence
ELIGA-INV-00008,raw construction,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcRuntimeTypeDeclaration/AwbcTypedConstant/AwbcTypedPattern/AwbcTypedOrigin,parent pub(crate) constructors impossible cross crate,public checked raw constructors with private fields and custom v1 decode,P01/P04,RAW_CONSTRUCTION_API.md + RAW_CONSTRUCTION_SURFACE.csv
ELIGA-INV-00009,raw construction,crates/arcweft-core/src/awbc/construction.rs,AwbcProgramBuilder,current AwbcProgram public fields/Default/derived Deserialize,explicit push methods for every table; consuming finish; private wire DTO,P04,RAW_CONSTRUCTION_API.md + RAW_CONSTRUCTION_SURFACE.csv
ELIGA-INV-00010,raw construction,crates/arcweft-core/src/awbc/schema.rs,AwbcProgram fields and Default,public aggregate permits unchecked construction,private fields/accessors; delete Default/derived Deserialize after real lowerer migration,P04,RAW_CONSTRUCTION_API.md + RAW_CONSTRUCTION_SURFACE.csv
ELIGA-INV-00011,raw construction,crates/arcweft-runtime-plan/src/awbc_lower.rs,external plan-to-AWBC lowerer,constructs current AwbcProgram directly,call public typed DTO and AwbcProgramBuilder API; emit effect-owned audio origins,P04/P09,RAW_CONSTRUCTION_API.md + RAW_CONSTRUCTION_SURFACE.csv
ELIGA-INV-00012,generation authority,crates/arcweft-core/src/plan/generation_contract.rs,RuntimeGenerationContractDeclaration,current has scalar IDs/digests but no final declaration owner,private-constructor version-1 declaration computed only by successful generation issuance,P05,GENERATION_ISSUANCE_API.md
ELIGA-INV-00013,generation authority,crates/arcweft-core/src/plan/generation_admission.rs,RuntimeGenerationProjectionBuilder / RuntimeGenerationAdmissionProjection,missing,non-Serde owned lower-layer rows; no raw-artifact conversions; canonical order/duplicate/root checks,P05,GENERATION_ISSUANCE_API.md + GENERATION_PROJECTION_MAP.csv
ELIGA-INV-00014,generation authority,crates/arcweft-core/src/plan/generation_admission.rs,AdmittedRuntimeGeneration,parent inner attempted to store runtime-plan-owned facts,Arc inner stores core-only admitted facts and computed declaration; try_issue consumes projection,P05,GENERATION_ISSUANCE_API.md
ELIGA-INV-00015,generation authority,crates/arcweft-core/src/plan/generation_admission.rs,AdmittedRuntimeGeneration::require_same_parent,parent comparison was core-private but dialogue/runtime-driver are separate crates,public non-forgeable Arc::ptr_eq comparison returning RuntimeGenerationParentMismatch; no identity-to-parent constructor,P05/P11,GENERATION_ISSUANCE_API.md + DRIVER_OWNER_MAP.csv
ELIGA-INV-00016,generation authority,crates/arcweft-runtime-plan/src/semantic_facts.rs,RuntimePlanSemanticFacts projection,accepted non-Serde semantic facts exist,compiler reads once and maps to core checked/operational project rows; no core dependency upward,P06,ACCEPTED_WORLD_OWNER_MAP.csv
ELIGA-INV-00017,generation authority,crates/arcweft-lang-sema/src/registration/runtime_producers.rs,AcceptedRuntimeOpaqueProducerRegistry,exact final registry not yet present as one issuer,own exact accepted producer declarations bound to AcceptedNominalWorldStamp; non-Serde,P06,ACCEPTED_WORLD_OWNER_MAP.csv
ELIGA-INV-00018,generation authority,crates/arcweft-lang-sema/src/registration/model.rs,AcceptedNominalWorld,current accepted nominal owner,retain; compiler projects nominal layouts/fields once,P06,ACCEPTED_WORLD_OWNER_MAP.csv
ELIGA-INV-00019,generation authority,crates/arcweft-lang-sema/src/character_dialogue.rs,CharacterDialogueRuntimeRoleRegistry/custom fields,accepted registry tied to world stamp,retain; compiler requires same stamp and projects producer/catalog facts,P06,ACCEPTED_WORLD_OWNER_MAP.csv
ELIGA-INV-00020,generation authority,crates/arcweft-compiler/src/project/runtime_generation.rs,pub(crate) struct ProjectRuntimeGenerationAssembly,missing atomic accepted-world owner,compiler-internal non-Serde assembler; accepted semantic/sema/catalog inputs only; issue before lowering,P06,GENERATION_ISSUANCE_API.md
ELIGA-INV-00021,generation authority,crates/arcweft-compiler/src/project.rs,project compile orchestration,currently lowers without final generation parent,build accepted world -> issue generation -> lower raw plan/AWBC -> admit/pair; no raw-only convenience,P06/P10,ADMISSION_FLOW.csv
ELIGA-INV-00022,generation persistence,crates/arcweft-core/src/plan/generation_admission/wire.rs,RuntimeGenerationFactSection + decoder,missing canonical independently persisted accepted-fact payload,core-owned AWGF v1 framing around exact generation transcript; only issuance constructs bytes; decoder returns checked projection only,P05/P12,GENERATION_ISSUANCE_API.md + BUNDLE_RUNTIME_GENERATION_SECTIONS.md
ELIGA-INV-00023,generation persistence,crates/arcweft-bundle/src/container.rs,BundleSectionKind / REQUIRED_PROGRAM_SECTIONS,existing owner has encoded tags 1..=22 and five required program sections,add RuntimeGenerationFacts=23 and RuntimePlan=24 directly to original enum and inherent impl; retain ProgramBytecode=1; all three required schema v1,P12,BUNDLE_RUNTIME_GENERATION_SECTIONS.csv
ELIGA-INV-00024,generation persistence,crates/arcweft-bundle/src/product_awbc/runtime_generation.rs,RuntimeGenerationProductSections::try_from_product,current product writer accepts canonical AWBC but lacks independent facts and raw plan sections,consume one AdmittedRuntimeProduct reference; atomically build required SectionInput rows 23/24/1; no unrelated raw triple overload,P12,BUNDLE_RUNTIME_GENERATION_SECTIONS.md
ELIGA-INV-00025,generation persistence,crates/arcweft-bundle/src/product_awbc/runtime_generation.rs,verify_runtime_generation_sections / VerifiedRuntimeGenerationSections,missing non-forgeable generation-first section boundary,delegate container/external checks to existing owners; require one 23/24/1 schema-v1 set; own decoded buffers; expose checked decoders only,P12,ADMISSION_PAIR_DRIVER_API.md + ERROR_PRECEDENCE.csv
ELIGA-INV-00026,generation persistence,crates/arcweft-runtime-driver/src/generation_runtime.rs,try_load_runtime_generation,raw section/plan/AWBC load order not final,consume VerifiedRuntimeGenerationSections; decode facts -> issue parent -> admit catalogs -> decode/admit plan -> decode/admit AWBC -> publish driver generation,P12,RESTORE_ORDER.csv
ELIGA-INV-00027,admission and checked value,crates/arcweft-core/src/plan/admission.rs,pub fn try_admit_plan,missing; parent selected RuntimePlan::try_admit self-admission,method on issued generation; declaration is claim only; resolved sites immutable,P07,ADMISSION_PAIR_DRIVER_API.md
ELIGA-INV-00028,admission and checked value,crates/arcweft-core/src/awbc/admission.rs,pub fn try_admit_awbc,missing; parent selected AwbcProgram::try_admit self-admission,method on issued generation; exact table/site resolution,P10,ADMISSION_PAIR_DRIVER_API.md
ELIGA-INV-00029,admission and checked value,crates/arcweft-core/src/awbc/product.rs,AdmittedRuntimePlan::try_admit_awbc / AdmittedRuntimeProduct,missing final pair,same Arc parent first; direct coordinate equality; operational origin forbidden,P10,ADMISSION_PAIR_DRIVER_API.md
ELIGA-INV-00030,admission and checked value,crates/arcweft-core/src/plan/admission.rs,RuntimeCheckedValueContext issuance,parent order attempted context before plan/admitted sites,only admitted plan/product methods; operational site has no context,P08,CHECKED_VALIDATION_API.md + CONTEXT_ISSUANCE_MAP.csv
ELIGA-INV-00031,admission and checked value,crates/arcweft-core/src/plan/admission.rs,RuntimeNominalRecordAdmissionDomain,parent circular pre-plan issuance,issued only from admitted product origin/domain operand; project and producer variants distinct,P08,CHECKED_VALIDATION_API.md
ELIGA-INV-00032,admission and checked value,crates/arcweft-core/src/pattern.rs,RuntimeCheckedType::Opaque arm,current validates owner only; parent requested undefined payload recursion,make current owner-only behavior normative and atomic; add exact errors/work/path rules on owning impl,P08,CHECKED_VALIDATION_API.md
ELIGA-INV-00033,admission and checked value,crates/arcweft-core/src/value/ownership/path.rs,RuntimeValuePathSegment::OpaquePayload,retained parent tag 10,retain only for physical ownership/save/diagnostic traversal; not checked type descent,P08,CHECKED_PATH_PUSH_RULES.csv
ELIGA-INV-00034,AWBC audio,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcTypedSite::AudioCommand,parent command-only coordinate ambiguous under aliasing,"effect-owned { effect, slot }; bytes tag 0x08 || effect || command_tag || field_tag",P09,AUDIO_SITE_API.md + AWBC_AUDIO_TYPED_SLOTS.csv + AWBC_SITE_RESOLUTION.csv
ELIGA-INV-00035,AWBC audio,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcEffectPlanTypedSlot,parent tables contradicted on AudioValue,"only Parameter, Result, StaticArgument; AudioValue physically absent",P09,AUDIO_SITE_API.md + AWBC_AUDIO_TYPED_SLOTS.csv + AWBC_SITE_RESOLUTION.csv
ELIGA-INV-00036,AWBC audio,crates/arcweft-core/src/awbc/schema.rs,AwbcAudioCommand::typed_values/typed_value,current value_refs loses named slot coordinate,add inherent exact named-slot behavior on original enum; optional bus None omitted,P09,AUDIO_SITE_API.md + AWBC_AUDIO_TYPED_SLOTS.csv + AWBC_SITE_RESOLUTION.csv
ELIGA-INV-00037,AWBC audio,crates/arcweft-core/src/awbc/verify.rs,audio site enumeration/reference validation,current structural refs not typed effect-owned roots,"iterate effects, resolve command and signature/constant in exact precedence",P09,AUDIO_SITE_API.md + AWBC_AUDIO_TYPED_SLOTS.csv + AWBC_SITE_RESOLUTION.csv
ELIGA-INV-00038,AWBC audio,crates/arcweft-runtime-plan/src/awbc_lower.rs,audio typed origins,parent would emit command-only origins,emit one origin per effect/slot; command reuse yields distinct coordinates,P09,AUDIO_SITE_API.md + AWBC_AUDIO_TYPED_SLOTS.csv + AWBC_SITE_RESOLUTION.csv
ELIGA-INV-00039,AWBC audio,crates/arcweft-core/src/awbc/vm.rs,EmitEffect/audio execution,current follows effect/command at runtime without admitted typed context,consume already admitted effect-owned resolution; no raw verification success branch,P10/P11,AUDIO_SITE_API.md + AWBC_AUDIO_TYPED_SLOTS.csv + AWBC_SITE_RESOLUTION.csv
ELIGA-INV-00040,expression nodes,crates/arcweft-core/src/plan/typed_sites.rs,RuntimeOperationalType,missing; parent omitted nonrepresentable roots,closed 0..20 root-shape enum; no dynamic/unknown tag,P02,RUNTIME_EXPR_NODE_API.md + RUNTIME_PLAN_TYPE_KIND.csv + RUNTIME_EXPR_NODE_RESOLUTION.csv
ELIGA-INV-00041,expression nodes,crates/arcweft-core/src/plan/typed_sites.rs,RuntimePlanTypeKind,parent only checked declarations,Checked or Operational; semantic identity exact for both,P02,RUNTIME_EXPR_NODE_API.md + RUNTIME_PLAN_TYPE_KIND.csv + RUNTIME_EXPR_NODE_RESOLUTION.csv
ELIGA-INV-00042,expression nodes,crates/arcweft-core/src/value.rs,RuntimeExpr::try_visit_nodes,recursive enum has no final canonical node visitor,"inherent exhaustive pre-order visitor; root [0], exact ordinals, checked arithmetic",P02,RUNTIME_EXPR_NODE_API.md + RUNTIME_PLAN_TYPE_KIND.csv + RUNTIME_EXPR_NODE_RESOLUTION.csv
ELIGA-INV-00043,expression nodes,crates/arcweft-runtime-plan/src/final_expr.rs,node type fact emission,parent omitted function/range/matrix/tensor roots,emit exactly one root and every present child using accepted semantic fact,P02,RUNTIME_EXPR_NODE_API.md + RUNTIME_PLAN_TYPE_KIND.csv + RUNTIME_EXPR_NODE_RESOLUTION.csv
ELIGA-INV-00044,expression nodes,crates/arcweft-core/src/plan/admission.rs,operational node admission,missing,match independent generation semantic identity/root shape; forbid checked boundary/origin,P07,RUNTIME_EXPR_NODE_API.md + RUNTIME_PLAN_TYPE_KIND.csv + RUNTIME_EXPR_NODE_RESOLUTION.csv
ELIGA-INV-00045,expression nodes,crates/arcweft-core/src/awbc/admission.rs,operational origin rejection,missing,OperationalOriginForbidden before equality,P10,RUNTIME_EXPR_NODE_API.md + RUNTIME_PLAN_TYPE_KIND.csv + RUNTIME_EXPR_NODE_RESOLUTION.csv
ELIGA-INV-00046,dialogue,crates/arcweft-dialogue/src/character_dialogue/catalog_admission.rs,AdmittedCharacterDialogueCatalogs,borrow bridge only in parent design,owned Arc catalogs plus same generation Arc; borrowed bridge accessor retained,P11,ADMISSION_PAIR_DRIVER_API.md
ELIGA-INV-00047,View,crates/arcweft-view/src/lib.rs,ViewRegistry canonical digest,accepted current owner,retain exact digest API; no generation scalar or Character inference,P06/P11,ACCEPTED_WORLD_OWNER_MAP.csv
ELIGA-INV-00048,character,crates/arcweft-character/src/lib.rs,CharacterCatalog canonical digest,accepted current owner,retain exact digest API; admitted catalog wrapper compares generation declaration,P06/P11,ACCEPTED_WORLD_OWNER_MAP.csv
ELIGA-INV-00049,runtime driver,crates/arcweft-runtime-driver/src/generation_runtime.rs,RuntimeDriverGeneration,current driver uses raw program surfaces,own admitted pair + admitted catalogs; same-parent constructor,P11,DRIVER_OWNER_MAP.csv
ELIGA-INV-00050,runtime driver,crates/arcweft-runtime-driver/src/swap.rs,PreparedRuntimeGenerationSwap,current swap lacks final admitted generation cut,"validate candidate/migration without mutation; store exact cloned current AdmittedRuntimeGeneration; atomic commit uses require_same_parent, not scalar identity",P11,ADMISSION_PAIR_DRIVER_API.md
ELIGA-INV-00051,runtime driver,crates/arcweft-runtime-driver/src/session_save.rs,restore/replay,current raw AwbcProgram and string paths,generation-first load; fixed header identity before value decode; typed RuntimeValuePath,P12,RESTORE_ORDER.csv
ELIGA-INV-00052,VM,crates/arcweft-core/src/awbc/product_step.rs,AwbcProductStepExecutor,accepts raw AwbcProgram and verify-only publication,accept AdmittedAwbcProduct; same-parent state replacement; delete raw accessors,P11,ADMISSION_PAIR_DRIVER_API.md
ELIGA-INV-00053,VM,crates/arcweft-core/src/awbc/vm.rs,VM constructors,raw verified program may reach execution,only admitted product executor path from runtime-driver; delete raw success branch,P11,DRIVER_OWNER_MAP.csv
ELIGA-INV-00054,verifier,crates/arcweft-verify/src/lib.rs,plan/AWBC verifier entry,current verifier can inspect raw artifacts independently,split structural raw report from admitted generation/site checks; operational types explicit,P07/P10,ADMISSION_FLOW.csv
ELIGA-INV-00055,compiler,crates/arcweft-compiler/src/lib.rs,compile_project/runtime object output,no final admitted product return,orchestrate generation-first and return admitted compiled product to bundle/driver adapters,P06/P10,ADMISSION_FLOW.csv
ELIGA-INV-00056,AOT,crates/arcweft-aot/src/lib.rs,AOT input,current inventory may consume raw plan/AWBC,require AdmittedRuntimeProduct + generation declaration; never issue roots from generated object,P12,DRIVER_OWNER_MAP.csv
ELIGA-INV-00057,bundle,crates/arcweft-bundle/src/product_awbc/runtime_generation.rs,VerifiedRuntimeGenerationSections + generation fact section v1,missing independent restore authority section and non-forgeable section-set token,"verify through existing BundleView/ContainerError and external payload owner, require unique 23/24/1 schema-v1 set, own decoded buffers, then checked core fact projection before plan/AWBC decode",P12,ADMISSION_PAIR_DRIVER_API.md + RESTORE_ORDER.csv + BUNDLE_RUNTIME_GENERATION_SECTIONS.md
ELIGA-INV-00058,snapshot,crates/arcweft-save/src/lib.rs,snapshot/replay header and values,generation/value order not final,fixed v1 header identity first; nested values decoded only with product-issued context,P12,RESTORE_ORDER.csv
ELIGA-INV-00059,tests,crates/arcweft-runtime-plan/tests/ui,external lowerer construction,missing real cross-crate pass proof,trybuild pass for complete plan/AWBC builders,P01/P04,AUTHORITY_BOUNDARY_TESTS.csv
ELIGA-INV-00060,tests,crates/arcweft-core/tests/ui,private/bypass surfaces,missing final compile-fail suite,field/Default/wire/ID/admitted-wrapper/AudioValue compile failures,P01/P09,TEST_MATRIX.csv
ELIGA-INV-00061,tests,crates/arcweft-core/tests,opaque/audio/expression/admission,parent contradictions,run corrected atomic/effect-owned/complete-root/independent-generation rows,P08/P10,TEST_MATRIX.csv
ELIGA-INV-00062,tests,crates/arcweft-runtime-driver/tests,restore/hot-swap,missing generation-first matrix,cross-generation and pre-decode failure/atomic rollback rows,P11/P12,TEST_MATRIX.csv
ELIGA-INV-00063,documentation,docs/01-language + docs/schemas,maintained plan/AWBC/save schemas,not yet synchronized with final correction,update same phase as production shapes; all versions remain 1; no dual docs,P13,IMPLEMENTATION_ORDER.csv
ELIGA-INV-00064,documentation,docs/reviews/packages,parent invalid package,retained frozen evidence,retain parent; accept this child as superseding authority; no rewrite of frozen mirror,P14,PRECEDENCE.md
